Channel_Name,Channel_Type,Rx_Frequency,Tx_Frequency,Bandwidth_kHz,State,RX_Tone,TX_Tone,Latitude,Longitude,Special
W8IRA Ludington,Analogue,145.31,144.71,25,MI,,94.8,43.95529938,-86.45259857,
W8YZ Monroe,Analogue,145.31,144.71,25,MI,100,100,41.91640091,-83.39769745,
W8LIV Howell,Analogue,145.32,144.72,25,MI,100,100,42.58363362,-83.97537089,
WR8DAR Detroit,Analogue,145.33,144.73,25,MI,100,100,42.33380127,-83.05780029,SKYWARN
N8ERL Saginaw,Analogue,145.33,144.73,25,MI,,88.5,43.4284033,-83.956069,
W8IRA Muskegon,Analogue,145.33,144.73,25,MI,,94.8,43.23419952,-86.24839783,
K8UNS Livonia,Analogue,145.35,144.75,25,MI,,100,42.36840057,-83.35269928,
N9KOP Mio,Analogue,145.35,144.75,25,MI,,,44.65219879,-84.12969971,SKYWARN
W8TQE Adrian,Analogue,145.37,144.77,25,MI,,85.4,41.89749908,-84.03720093,
KC8MUV Alma,Analogue,145.37,144.77,25,MI,,100,43.38079834,-84.67060089,
KC8ZGB Kincheloe,Analogue,145.37,144.77,25,MI,,,46.2611769,-84.4632246,
W8BCI Okemos,Analogue,145.39,144.79,25,MI,100,100,42.701953,-84.41328,SKYWARN
KE8GLB Houghton,Analogue,145.39,144.79,25,MI,,103.5,44.33997,-84.65279,
K8WM Grand Rapid,Analogue,145.41,144.81,25,MI,94.8,94.8,42.97159958,-85.71499634,
KC8BAN Wetmore,Analogue,145.41,144.81,25,MI,100,100,46.365,-86.616389,
K8JBA Howell,Analogue,145.41,144.81,25,MI,162.2,162.2,42.58775707,-83.88206078,
NW8J Walkerville,Analogue,145.43,144.83,25,MI,,94.8,43.71450043,-86.12449646,
KE8FJW Sault Ste,Analogue,145.43,144.83,25,MI,107.2,107.2,46.4693,-84.3689,SKYWARN
WD8IEL Chelsea,Analogue,145.45,144.85,25,MI,100,100,42.298258,-84.023474,
N8QOP Roscommon,Analogue,145.45,144.85,25,MI,141.3,141.3,44.49829865,-84.59200287,
KB8IFE White Clo,Analogue,145.45,144.85,25,MI,94.8,94.8,43.5503006,-85.77200317,
N8LFR Bad Axe,Analogue,145.47,144.87,25,MI,,110.9,43.80199814,-83.00080109,
W8IRA Onondaga,Analogue,145.47,144.87,25,MI,114.8,114.8,42.4428078,-84.5724223,
K8DXF Ludington,Analogue,145.47,144.87,25,MI,,103.5,43.93579865,-86.44180298,
WB8ZIR Barton Ci,Analogue,145.49,144.89,25,MI,,100,44.70700073,-83.52300262,
W8CSO Grand Have,Analogue,145.49,144.89,25,MI,94.8,94.8,43.06309891,-86.22840118,SKYWARN
K8DAA Holland,Analogue,146.5,147.5,25,MI,94.8,94.8,42.78749847,-86.10890198,SKYWARN
N8EOC Howell,Analogue,146.5,147.5,25,MI,131.8,131.8,42.62267431,-83.97689444,
W2PUT Milan,Analogue,146.5,147.1,25,MI,88.5,88.5,42.08530045,-83.68240356,
W6GVS Dowagiac,Analogue,146.5,147.1,25,MI,94.8,94.8,41.983735,-86.107766,
W8YY Houghton,Analogue,146.6,146,25,MI,,100,47.1167589,-88.5460115,
W8NBY Newberry,Analogue,146.61,146.01,25,MI,114.8,114.8,46.314444,-85.562778,
W8LAP Lapeer,Analogue,146.62,146.02,25,MI,,100,43.04380035,-83.26260376,SKYWARN
WB8ERN Ludington,Analogue,146.62,146.02,25,MI,,94.8,43.95529938,-86.45259857,
N8UKH Hart,Analogue,146.64,146.04,25,MI,94.8,94.8,43.69829941,-86.36399841,SKYWARN
W8HP Oak Park,Analogue,146.64,146.04,25,MI,100,100,42.47489929,-83.19660187,
K8LOD Gwinn,Analogue,146.64,146.04,25,MI,100,100,46.286944,-87.475556,
W8EUP Pickford,Analogue,146.64,146.04,25,MI,107.2,107.2,46.08160019,-84.35980225,
W8DF Battle Cree,Analogue,146.66,146.06,25,MI,94.8,94.8,42.287982,-85.165114,
KC8CNN Caro,Analogue,146.66,146.06,25,MI,100,100,43.49110031,-83.39689636,
W8CDZ Donken,Analogue,146.67,146.07,25,MI,,100,46.96569824,-88.76699829,
W8GQN Stutsmanvi,Analogue,146.68,146.08,25,MI,110.9,110.9,45.5080986,-85.00669861,
W8AOR Whitehall,Analogue,146.68,146.08,25,MI,94.8,94.8,43.40999985,-86.34870148,SKYWARN
W8LRK Howell,Analogue,146.68,146.08,25,MI,162.2,162.2,42.62399596,-83.87867458,SKYWARN
W8BCI Lansing,Analogue,146.7,146.1,25,MI,,107.2,42.73249817,-84.55549622,
N9KOP Mio,Analogue,146.7,146.1,25,MI,103.5,103.5,44.74488,-84.137719,SKYWARN
KF8BRW Cooks,Analogue,146.7,146.1,25,MI,,110.9,45.966667,-86.488333,
K8RPT Ida,Analogue,146.72,146.12,25,MI,100,100,41.9109993,-83.57360077,SKYWARN
KB8VIM Saint Jos,Analogue,146.72,146.12,25,MI,131.8,131.8,42.09809875,-86.48419952,
KA8IBY Oil City,Analogue,146.72,146.12,25,MI,103.5,103.5,43.6108625,-84.5883408,
KA8IBY Midland,Analogue,146.72,146.12,25,MI,103.5,103.5,43.5097522,-84.5880614,
WO0O Port Huron,Analogue,146.72,146.12,25,MI,186.2,186.2,42.9955784,-82.4895522,SKYWARN
W8UXG Winona,Analogue,146.73,146.13,25,MI,,100,46.87400055,-88.90699768,SKYWARN
KB8QOI Big Rapid,Analogue,146.74,146.14,25,MI,,,43.86920166,-85.48449707,
W8CCE Cheboygan,Analogue,146.74,146.14,25,MI,,103.5,45.44810104,-84.47229767,SKYWARN
WB8TKL Ann Arbor,Analogue,146.74,146.14,25,MI,107.2,107.2,42.25515,-83.834085,
K8NET Port Hope,Analogue,146.74,146.74,25,MI,,114.8,43.941346,-82.712326,SKYWARN
K8PA Alpena,Analogue,146.76,146.16,25,MI,,88.5,45.06269836,-83.72019958,
KE8HR Southfield,Analogue,146.76,146.16,25,MI,100,100,42.4733688,-83.2218731,
W8DC Grand Rapid,Analogue,146.76,146.16,25,MI,94.8,94.8,42.96340179,-85.66809845,
K8ATX Bessemer,Analogue,146.76,146.16,25,MI,107.2,107.2,46.491667,-90.025,
W8GJX Manistee,Analogue,146.78,146.18,25,MI,94.8,94.8,44.24440002,-86.32420349,
WB8VWK Edmore,Analogue,146.8,146.2,25,MI,103.5,103.5,43.40810013,-85.03859711,SKYWARN
NM8RC Gaylord,Analogue,146.82,146.22,25,MI,,118.8,45.02750015,-84.67479706,
K8WNJ Muskegon,Analogue,146.82,146.22,25,MI,,94.8,43.23419952,-86.24839783,
W8MAI Sister Lak,Analogue,146.82,146.22,25,MI,88.5,88.5,42.08539963,-86.20030212,SKYWARN
K8LOD Republic,Analogue,146.82,146.22,25,MI,100,100,46.3525,-87.854167,
W8JWB Clarkston,Analogue,146.84,146.24,25,MI,,100,42.72990036,-83.4571991,
K8YPW Hastings,Analogue,146.84,146.24,25,MI,,94.8,42.64590073,-85.290802,
KE8OHG Prudenvil,Analogue,146.84,146.24,25,MI,,103.5,44.2709,-84.7093,
KC8VC Kingsford,Analogue,146.85,146.25,25,MI,110.9,110.9,45.832778,-88.081389,
KK8GC Garden Cit,Analogue,146.86,146.26,25,MI,,100,42.32559967,-83.33100128,
W8AX Sandusky,Analogue,146.86,146.26,25,MI,88.5,,43.42029953,-82.82969666,
W8TCM Traverse C,Analogue,146.86,146.26,25,MI,114.8,114.8,44.7765007,-85.68389893,SKYWARN
NW8J Cedar Sprin,Analogue,146.88,146.28,25,MI,,141.3,43.18730164,-85.49220276,
W8JXN Jackson,Analogue,146.88,146.28,25,MI,100,100,42.29251,-84.422407,SKYWARN
W8CDZ Calumet,Analogue,146.88,146.28,25,MI,100,100,47.216778,-88.464667,
W8OAK Pontiac,Analogue,146.9,146.3,25,MI,100,100,42.63890076,-83.29100037,
AF8U Baldwin,Analogue,146.9,146.3,25,MI,94.8,94.8,43.90110016,-85.85169983,
K8LOD Ishpeming,Analogue,146.91,146.31,25,MI,100,,46.490833,-87.675,
KC8MSE Fremont,Analogue,146.92,146.32,25,MI,107.2,94.8,43.468243,-85.918084,SKYWARN
W8FSA Ypsilanti,Analogue,146.92,146.32,25,MI,,100,42.26580048,-83.65509796,
N8VPZ Cassopolis,Analogue,146.92,146.32,25,MI,156.7,156.7,41.86887,-86.010449,SKYWARN
W8BCI Lansing,Analogue,146.94,146.34,25,MI,,100,42.70389938,-84.55529785,
W8ZHO Muskegon,Analogue,146.94,146.34,25,MI,,94.8,43.23419952,-86.24839783,
K8OAR West Branc,Analogue,146.94,146.34,25,MI,103.5,103.5,44.27690125,-84.31330109,
AC8GN Saugatuck,Analogue,146.96,146.36,25,MI,94.8,94.8,42.65499878,-86.20200348,
KD8REH Traverse,Analogue,146.96,146.36,25,MI,114.8,114.8,44.73054478,-85.50091954,SKYWARN
KE8IL Marquette,Analogue,146.97,146.37,25,MI,100,100,46.498889,-87.417778,
K8CAD Cadillac,Analogue,146.98,146.38,25,MI,,,44.2519989,-85.40119934,
KD8LMI Mancheste,Analogue,146.98,146.38,25,MI,100,100,42.15029907,-84.03769684,
W8VY Kalamazoo,Analogue,147,147.6,25,MI,,94.8,42.214838,-85.609916,SKYWARN
W8KEA Midland,Analogue,147,147.6,25,MI,,103.5,43.655255,-84.205571,SKYWARN
W8PIF Menominee,Analogue,147,147.6,25,MI,,107.2,45.188611,-87.568889,
N8DVH Owosso,Analogue,147.02,147.62,25,MI,,100,42.99779892,-84.1765976,
WB8TQZ Rogers Ci,Analogue,147.02,147.62,25,MI,,103.5,45.42139816,-83.81829834,
W8FYZ Trenary,Analogue,147.03,147.63,25,MI,,100,46.233056,-86.991667,
W8BNZ Honor,Analogue,147.04,147.64,25,MI,114.8,114.8,44.52669907,-85.99980164,
W8SZ Harrisville,Analogue,147.04,147.64,25,MI,123,123,44.65639877,-83.29470062,
K8KZO Kalamazoo,Analogue,147.04,147.64,25,MI,94.8,94.8,42.29169846,-85.58719635,
N8SL South Lyon,Analogue,147.04,147.64,25,MI,110.9,110.9,42.46060181,-83.6516037,
K8DYS Harrison,Analogue,147.05,147.65,25,MI,107.2,107.2,44.0112569,-84.8014115,
K8DAA Holland,Analogue,147.06,147.66,25,MI,,94.8,42.78749847,-86.10890198,SKYWARN
W8COP Sterling,Analogue,147.06,147.66,25,MI,103.5,103.5,44.03340149,-84.02279663,
K8CHR Charlotte,Analogue,147.08,147.68,25,MI,103.5,103.5,42.56359863,-84.83580017,
N8LC Sterling He,Analogue,147.08,147.68,25,MI,,100,42.58029938,-83.03019714,
N8RSH Lupton,Analogue,147.08,147.68,25,MI,,,44.43109894,-84.02580261,
NZ8U Republic,Analogue,147.09,147.69,25,MI,,,46.40670013,-87.9756012,
W8NBY Pine Stump,Analogue,147.09,147.69,25,MI,,,46.57180023,-85.59190369,
KC8KGZ Flint,Analogue,147.1,147.7,25,MI,,100,43.01250076,-83.6875,SKYWARN
W8QPO Sherman,Analogue,147.1,147.7,25,MI,114.8,114.8,44.4530983,-85.69960022,
K8TB Jenison,Analogue,147.1,147.7,25,MI,94.8,94.8,42.907248,-85.7919784,SKYWARN
N8JNA Gaylord,Analogue,147.12,147.72,25,MI,151.4,151.4,45.04570007,-84.66609955,
KD8RHB Battle Cr,Analogue,147.12,147.72,25,MI,,186.2,42.352937,-85.098421,SKYWARN
N8KD Troy,Analogue,147.14,147.74,25,MI,,100,42.56029892,-83.16079712,
WD8DX Lake Leela,Analogue,147.14,147.74,25,MI,103.5,103.5,44.99506322,-85.68889618,
KD8IEK Ithaca,Analogue,147.15,147.75,25,MI,123,123,43.2719692,-84.6069223,SKYWARN
K8PL Escanaba,Analogue,147.15,147.75,25,MI,,100,45.905242,-86.923948,
W8IRA Cadillac,Analogue,147.16,147.76,25,MI,,103.5,44.2519989,-85.40119934,
WR8DAR Dearborn,Analogue,147.16,147.76,25,MI,,100,42.29079819,-83.21420288,
W8IRA Grand Rapi,Analogue,147.16,147.76,25,MI,94.8,94.8,42.96340179,-85.66809845,
W8GDW Gladwin,Analogue,147.18,147.78,25,MI,173.8,173.8,43.98089981,-84.48639679,
KC8BRS Niles,Analogue,147.18,147.78,25,MI,,94.8,41.82979965,-86.2542038,
K8UO Utica,Analogue,147.18,147.78,25,MI,100,100,42.6257019,-83.03240204,
WA8MAC Mount Cle,Analogue,147.2,147.8,25,MI,100,100,42.597005,-82.877714,SKYWARN
AC8DX Gobles,Analogue,147.2,147.8,25,MI,,94.8,42.36130067,-85.87881839,
W8EUP Sault Ste,Analogue,147.21,147.81,25,MI,107.2,107.2,46.492164,-84.362079,
W8MAB Bitely,Analogue,147.21,147.81,25,MI,,,43.7469591,-85.8617261,
N8EDV Roseville,Analogue,147.22,147.82,25,MI,,100,42.49729919,-82.93710327,
WD8DX Northport,Analogue,147.22,146.62,25,MI,151.4,151.4,45.1375028,-85.6161052,
AC8RC Allegan,Analogue,147.24,147.84,25,MI,94.8,94.8,42.52920151,-85.8553009,
K8DAC Saginaw,Analogue,147.24,147.84,25,MI,,103.5,43.41680501,-83.96764,SKYWARN
WY8DOT Wyandotte,Analogue,147.24,147.84,25,MI,100,100,42.2104965,-83.146866,
N8JWT Escanaba,Analogue,147.24,147.84,25,MI,123,123,45.76200104,-87.12000275,
W8DC Grand Rapid,Analogue,147.26,147.86,25,MI,94.8,94.8,42.96340179,-85.66809845,
KC8KGZ Flint,Analogue,147.26,147.86,25,MI,,100,43.01250076,-83.6875,SKYWARN
N8DMH Traverse C,Analogue,147.26,147.86,25,MI,114.8,114.8,44.760581,-85.641717,SKYWARN
K8LOD Marquette,Analogue,147.27,147.87,25,MI,100,100,46.57040024,-87.56600189,
W8COL East Jorda,Analogue,147.28,147.88,25,MI,103.5,103.5,45.15810013,-85.12419891,
KB8LCY Lansing,Analogue,147.28,147.88,25,MI,100,100,42.73249817,-84.55549622,
WD8KAF Coldwater,Analogue,147.3,147.9,25,MI,100,100,41.94029999,-85.00050354,
AA8ZV Kalkaska,Analogue,147.3,147.9,25,MI,,123,44.73419952,-85.17590332,
K8DD Avoca,Analogue,147.3,147.9,25,MI,192.8,192.8,43.10549927,-82.69760132,SKYWARN
AA8YF White Pine,Analogue,147.3,147.9,25,MI,,100,46.67689896,-89.57749939,
W8FWG Calumet,Analogue,147.315,147.915,25,MI,100,100,47.3716011,-88.17070007,
KB8SWR Gilford,Analogue,147.32,147.92,25,MI,100,100,43.542568,-83.660389,
WD8MKG Holton,Analogue,147.32,147.92,25,MI,91.5,91.5,43.41329956,-86.07949829,SKYWARN
K8SCC Belle Rive,Analogue,147.32,147.92,25,MI,167.9,167.9,42.773847,-82.494393,SKYWARN
W8EUP  Strongs,Analogue,147.33,147.93,25,MI,107.2,107.2,46.4275,-84.944722,
W8ACW Flint,Analogue,147.34,147.94,25,MI,,100,43.01250076,-83.6875,
N8ZED Baraga,Analogue,147.345,147.945,25,MI,,100,46.8728,-88.4778,
K8BRC Bangor,Analogue,147.36,147.96,25,MI,94.8,94.8,42.31710052,-86.10230255,SKYWARN
KA8HDY Jackson,Analogue,147.36,147.96,25,MI,100,100,42.2458992,-84.40129852,
K8BAY Bay City,Analogue,147.36,147.96,25,MI,131.8,131.8,43.598254,-83.884778,SKYWARN
East Jordan,Analogue,147.36,147.96,25,MI,,,45.178838,-85.09498,
K8LOW Lowell,Analogue,147.37,147.97,25,MI,,100,42.900056,-85.371107,
KE8CPN LAnse,Analogue,147.375,147.975,25,MI,,100,46.654167,-88.334722,
W8CMN Flint,Analogue,147.38,147.98,25,MI,88.5,88.5,42.99950027,-83.61630249,SKYWARN
K8WQK Mancelona,Analogue,147.38,147.98,25,MI,,107.2,44.90219879,-85.06089783,
N8WAV Houghton,Analogue,147.39,147.99,25,MI,,100,47.121667,-88.567222,
W8NBY Engadine,Analogue,147.39,147.99,25,MI,,114.8,46.191111,-85.570556,
N8UMW Flint,Analogue,442,447,25,MI,100,100,43.00059891,-83.7736969,
N8JI Potterville,Analogue,442.025,447.025,25,MI,173.8,173.8,42.62919998,-84.73889923,
N9UV Dimondale,Analogue,442.05,447.05,25,MI,,100,42.64559937,-84.64890289,
K8SN Morley,Analogue,442.075,447.075,25,MI,103.5,103.5,43.49089813,-85.44390106,
K8FBI Romeo,Analogue,442.075,447.075,25,MI,123,123,42.8105011,-83.01280212,
K8PLW Detroit,Analogue,442.1,447.1,25,MI,107.2,107.2,42.40230179,-83.1140976,
KC8BRO Centrevil,Analogue,442.15,447.15,25,MI,94.8,94.8,41.92340088,-85.52829742,
KC8LTS Detroit,Analogue,442.175,447.175,25,MI,123,123,42.33140182,-83.04579926,SKYWARN
K8SN Moline,Analogue,442.175,447.175,25,MI,103.5,103.5,42.73920059,-85.66390228,
KC8ELQ Burt,Analogue,442.2,447.2,25,MI,103.5,103.5,43.25920105,-83.9509964,
K8FBI Richmond,Analogue,442.225,447.225,25,MI,123,123,42.8111,-82.7538,
K8TB Hudsonville,Analogue,442.25,447.25,25,MI,94.8,94.8,42.8708992,-85.86499786,
N8OCX Lake Leela,Analogue,442.25,447.25,25,MI,114.8,114.8,44.9809363,-85.7153165,
W8TX Romulus,Analogue,442.275,447.275,25,MI,,107.2,42.22230148,-83.39659882,
N8DMH Traverse C,Analogue,442.2875,447.2875,25,MI,114.8,114.8,44.89441882,-85.50794397,SKYWARN
W8FSM Holly,Analogue,442.35,447.35,25,MI,107.2,107.2,42.81169891,-83.62670135,
W8QQQ Owosso,Analogue,442.4,447.4,25,MI,,100,43.09280014,-84.1608963,
KE8FJW Sault Ste,Analogue,442.425,447.425,12.5,MI,107.2,107.2,46.4693,-84.3689,SKYWARN
WX8GRN Greenvill,Analogue,442.475,447.475,25,MI,103.5,103.5,43.174471,-85.297317,SKYWARN
WB8ARC West Bloo,Analogue,442.5,447.5,25,MI,123,123,42.56999969,-83.36119843,
KD8IFI Lansing,Analogue,442.525,447.525,25,MI,107.2,107.2,42.73389816,-84.55380249,
KC8CNN Caro,Analogue,442.55,447.55,25,MI,103.5,103.5,43.49110031,-83.39689636,
K8FBI Warren,Analogue,442.6,447.6,25,MI,123,123,42.50600052,-83.00589752,
N8IES Durand,Analogue,442.625,447.625,25,MI,,100,42.91199875,-83.98470306,
W8QPO Breckenrid,Analogue,442.65,447.65,25,MI,,100,43.40810013,-84.47499847,
K8RPT Ida,Analogue,442.65,447.65,25,MI,100,100,41.91080093,-83.57360077,SKYWARN
K8PLW Livonia,Analogue,442.7,447.7,25,MI,107.2,107.2,42.39722061,-83.37361145,
AC8GN Saugatuck,Analogue,442.7,447.7,25,MI,94.8,,42.65499878,-86.20200348,
K8BMI Hastings,Analogue,442.725,447.725,25,MI,,,42.6149977,-85.2390625,
W8MAI Bridgman,Analogue,442.775,447.775,25,MI,88.5,88.5,41.97610092,-86.56069946,SKYWARN
WR8DAR Dearborn,Analogue,442.8,447.8,25,MI,107.2,107.2,42.29079819,-83.21420288,
K8WQK Mancelona,Analogue,442.8,447.8,25,MI,,110.9,44.9016,-85.0295,
KC8RTU Mount Ple,Analogue,442.825,447.825,25,MI,,100,43.59780121,-84.76750183,
KA8DCJ Harrison,Analogue,442.85,447.85,25,MI,,103.5,42.58639908,-82.82019806,
W8MSU East Lansi,Analogue,442.9,447.9,25,MI,77,77,42.72484021,-84.48025774,
W8QPO Traverse C,Analogue,442.9,447.9,25,MI,,114.8,44.76309967,-85.62059784,
N8KQQ Muskegon,Analogue,442.95,447.95,25,MI,,94.8,43.23419952,-86.24839783,
KJ4KFJ Traverse,Analogue,443,448,25,MI,,114.8,44.76309967,-85.62059784,
N8LBV Ann Arbor,Analogue,443.05,448.05,25,MI,107.2,107.2,42.2879982,-83.80970001,
NW8J Cedar Sprin,Analogue,443.075,448.075,25,MI,,94.8,43.18730164,-85.49220276,
WW8GM Detroit,Analogue,443.075,448.075,25,MI,123,123,42.32899857,-83.03929901,
WR8DAR Northvill,Analogue,443.1,448.1,25,MI,82.5,82.5,42.42259979,-83.46070099,
N8QOP Roscommon,Analogue,443.1,448.1,25,MI,146.2,146.2,44.49829865,-84.59200287,
N8DJP Westland,Analogue,443.125,448.125,25,MI,,107.2,42.32419968,-83.40019989,
KD8IEK Ithaca,Analogue,443.1375,448.1375,25,MI,,,43.2719692,-84.6069223,SKYWARN
K8WX Northville,Analogue,443.15,448.15,25,MI,107.2,107.2,42.430964,-83.485294,
WD8EEQ Jackson,Analogue,443.175,448.175,25,MI,77,77,42.2458992,-84.40129852,
KC8YGT Fenton,Analogue,443.2,448.2,25,MI,151.4,151.4,42.73889923,-83.70490265,
W8HP Beverly Hil,Analogue,443.225,448.225,25,MI,107.2,107.2,42.52190018,-83.24220276,
W8AOR Whitehall,Analogue,443.25,448.25,25,MI,94.8,94.8,43.40999985,-86.34870148,SKYWARN
W8LRK Howell,Analogue,443.25,448.25,25,MI,100,100,42.62397873,-83.87864825,SKYWARN
WD8KAF Coldwater,Analogue,443.3,448.3,25,MI,123,123,41.94029999,-85.00050354,
N8ERV Yale,Analogue,443.3,448.3,25,MI,100,100,43.13000107,-82.7983017,
K8ADM Adrian,Analogue,443.375,448.375,25,MI,,107.2,41.89749908,-84.03720093,
KG8ID North Bran,Analogue,443.45,448.45,25,MI,,100,43.25329971,-83.37190247,
K8LOD Marquette,Analogue,443.45,448.45,25,MI,100,100,46.57040024,-87.56600189,
WR8DAR Detroit,Analogue,443.475,448.475,25,MI,88.5,88.5,42.33380127,-83.05780029,SKYWARN
KA8WYN Bad Axe,Analogue,443.55,448.55,25,MI,,114.8,43.80199814,-83.00080109,
KA8WYN Warren,Analogue,443.55,448.55,25,MI,,107.2,42.49300003,-83.02819824,SKYWARN
N8HEE Charlotte,Analogue,443.625,448.625,25,MI,100,100,42.56359863,-84.83580017,
KC8UMP Mount Cle,Analogue,443.625,448.625,25,MI,151.4,151.4,42.59730148,-82.87799835,
W8VTM Hart,Analogue,443.675,448.675,25,MI,,94.8,43.66571,-86.359477,SKYWARN
N8PBX Clinton,Analogue,443.675,448.675,25,MI,131.8,131.8,42.61899948,-82.88089752,
W8CMC Detroit,Analogue,443.725,448.725,25,MI,107.2,107.2,42.43939972,-83.15910339,
KB8SWR James Tow,Analogue,443.75,448.75,25,MI,,100,43.3797796,-84.0339091,
W8CSO Grand Have,Analogue,443.775,448.775,25,MI,,94.8,43.06309891,-86.22840118,SKYWARN
KB8ZUZ Mayville,Analogue,443.775,448.775,25,MI,100,100,43.3370018,-83.35240173,
KR8T Grand Rapid,Analogue,443.8,448.8,25,MI,94.8,94.8,42.96340179,-85.66809845,
K8DAA Holland,Analogue,443.825,448.825,25,MI,94.8,94.8,42.78749847,-86.10890198,SKYWARN
KC8LMI Aurelius,Analogue,443.875,448.875,25,MI,136.5,136.5,42.52420044,-84.52220154,
KB8QOI Big Rapid,Analogue,443.9,448.9,25,MI,,,43.6875,-85.48280334,
W8DF Battle Cree,Analogue,443.95,448.95,25,MI,94.8,94.8,42.32120132,-85.17970276,
KB8PGF Fenton,Analogue,443.975,448.975,25,MI,,67,42.77799988,-83.76799774,
KB8SWR Frankenmu,Analogue,444.025,449.025,25,MI,,100,43.33169937,-83.73799896,
WR8DAR Ann Arbor,Analogue,444.075,449.075,25,MI,82.5,82.5,42.28079987,-83.74299622,
W8PIF Menominee,Analogue,444.075,449.075,25,MI,107.2,107.2,45.10779953,-87.61430359,
W2PUT Milan,Analogue,444.1,449.1,25,MI,82.5,82.5,42.08530045,-83.68240356,
KA8YRL Jackson,Analogue,444.175,449.175,25,MI,100,100,42.2458992,-84.40129852,
N8LVQ Iron River,Analogue,444.175,449.175,25,MI,,107.2,46.05830002,-88.70800018,
W8ACW Flint,Analogue,444.2,449.2,25,MI,,107.2,43.01250076,-83.6875,
KD8NCN West Bran,Analogue,444.225,449.225,25,MI,107.2,107.2,44.29919815,-84.2664032,
K8BRC Bangor,Analogue,444.3,449.3,25,MI,94.8,94.8,42.31389999,-86.11360168,SKYWARN
N8WKN Grand Rapi,Analogue,444.325,449.325,25,MI,,82.5,42.96340179,-85.66809845,
W8DC Grand Rapid,Analogue,444.4,449.4,25,MI,,94.8,42.96340179,-85.66809845,
W8USA Grand Rapi,Analogue,444.45,449.45,12.5,MI,94.8,94.8,43.0246,-85.3601,
N8GH Lawton,Analogue,444.475,449.475,25,MI,94.8,94.8,42.1672629,-85.8469539,
KB8YUR Bay City,Analogue,444.5,449.5,25,MI,,123,43.5945015,-83.88890076,
W8LRK Howell,Analogue,444.525,449.525,25,MI,100,100,42.58775707,-83.88206078,SKYWARN
W8ZHO Muskegon,Analogue,444.55,449.55,25,MI,,94.8,43.23419952,-86.24839783,
K8RPT Temperance,Analogue,444.55,449.55,25,MI,100,100,41.76490021,-83.56819916,
N8OBU Dansville,Analogue,444.575,449.575,25,MI,107.2,107.2,42.55659866,-84.3463974,
W8CMN Flint,Analogue,444.6,449.6,25,MI,151.4,151.4,43.01250076,-83.6875,SKYWARN
W5TH Southfield,Analogue,444.625,449.625,25,MI,,,42.47340012,-83.22190094,
W8VY Kalamazoo,Analogue,444.65,449.65,25,MI,94.8,94.8,42.29169846,-85.58719635,SKYWARN
KC8KGZ Millingto,Analogue,444.65,449.65,25,MI,,100,43.28139877,-83.52970123,SKYWARN
KC8LEQ Edmore,Analogue,444.7,449.7,25,MI,,103.5,43.40810013,-85.03859711,
W8MAI Sister Lak,Analogue,444.7,449.7,25,MI,97.4,97.4,42.056054,-86.23674,SKYWARN
KF8KK Glen Arbor,Analogue,444.725,449.725,25,MI,114.8,114.8,44.77669907,-85.68379974,
WA8RRA Saranac,Analogue,444.725,449.725,25,MI,94.8,94.8,42.92950058,-85.21309662,SKYWARN
K8WM Grand Rapid,Analogue,444.775,449.775,25,MI,,94.8,43.04079819,-85.60079956,
K8UO Mount Cleme,Analogue,444.775,449.775,25,MI,123,123,42.66220093,-83.03639984,
N8OVI Novi,Analogue,444.8,449.8,25,MI,110.9,110.9,42.48059845,-83.47550201,
KC8QVX Jerome,Analogue,444.825,449.825,25,MI,107.2,107.2,42.02700043,-84.4693985,
WB8DEL Cheboygan,Analogue,444.85,449.85,25,MI,,100,45.6666,-84.63472,
KC8VC Iron Mount,Analogue,444.85,449.85,25,MI,,100,45.832778,-88.081389,
K8KZO Kalamazoo,Analogue,444.875,449.875,25,MI,94.8,94.8,42.29169846,-85.58719635,
N8ZPJ Grosse Ile,Analogue,444.9,449.9,25,MI,,107.2,42.12919998,-83.14440155,
K8IHY Hudsonvill,Analogue,444.9,449.9,25,MI,,94.8,42.8708992,-85.86499786,
KE8JNF Port Huro,Analogue,444.9,449.9,25,MI,131.8,131.8,42.9955784,-82.4895522,SKYWARN
KC8QVX Harrison,Analogue,444.9,449.9,25,MI,107.2,107.2,44.1363002,-84.8840595,
K8WNJ Muskegon,Analogue,444.95,449.95,25,MI,,94.8,43.23419952,-86.24839783,
W8UM Ann Arbor,Analogue,444.975,449.975,25,MI,107.2,107.2,42.28079987,-83.74299622,
K8DDX Mio,Analogue,444.975,449.975,25,MI,,103.5,44.65222168,-84.1297226,SKYWARN
KD8CAO Zeeland,Analogue,445.5,440.5,25,MI,,94.8,42.8125,-86.01869965,
W8SRC Dexter,Analogue,446.15,441.15,25,MI,100,100,42.38010025,-83.88189697,
N8ZVZ Grosse Poi,Analogue,446.5,441.5,25,MI,127.3,127.3,42.4436478,-82.9068603,
N8ZVZ Grosse Poi,Analogue,446.5,441.5,25,MI,127.3,127.3,42.44,-82.88,
